Date,+1D BTC,+1D ETH,BTC_close,ETH_close
2016-10-01 23:59:59,0,1,613.9829711914062,13.172699928283691
2016-10-02 23:59:59,1,1,610.8920288085938,13.199700355529783
2016-10-03 23:59:59,0,0,612.1329956054688,13.452400207519531
2016-10-04 23:59:59,1,0,610.2039794921875,13.277000427246094
2016-10-05 23:59:59,1,0,612.510986328125,13.035699844360352
2016-10-06 23:59:59,1,0,613.02099609375,12.854299545288086
2016-10-07 23:59:59,1,0,617.1209716796875,12.667099952697754
2016-10-08 23:59:59,0,0,619.1079711914062,12.21909999847412
2016-10-09 23:59:59,1,0,616.7520141601562,12.05370044708252
2016-10-10 23:59:59,1,1,618.9940185546875,11.755499839782717
2016-10-11 23:59:59,0,1,641.072021484375,11.785699844360352
2016-10-12 23:59:59,1,1,636.1920166015625,11.933500289916992
2016-10-13 23:59:59,1,0,636.7860107421875,11.963000297546388
2016-10-14 23:59:59,0,1,640.3779907226562,11.938199996948242
2016-10-15 23:59:59,1,0,638.64599609375,11.983400344848633
2016-10-16 23:59:59,0,1,641.6309814453125,11.951600074768066
2016-10-17 23:59:59,0,1,639.1929931640625,12.005000114440918
2016-10-18 23:59:59,0,0,637.9600219726562,12.588500022888184
2016-10-19 23:59:59,1,1,630.52001953125,12.022600173950195
2016-10-20 23:59:59,1,1,630.8569946289062,12.098999977111816
2016-10-21 23:59:59,1,0,632.8280029296875,12.175399780273438
2016-10-22 23:59:59,0,0,657.2940063476562,12.071499824523926
2016-10-23 23:59:59,0,0,657.0709838867188,12.03600025177002
2016-10-24 23:59:59,1,0,653.760986328125,11.968999862670898
2016-10-25 23:59:59,1,1,657.5880126953125,11.413999557495115
2016-10-26 23:59:59,1,0,678.3040161132812,11.531999588012695
2016-10-27 23:59:59,1,0,688.31298828125,11.499699592590332
2016-10-28 23:59:59,1,0,689.6510009765625,11.085100173950195
2016-10-29 23:59:59,0,1,714.47900390625,10.444600105285645
2016-10-30 23:59:59,0,0,701.864013671875,11.18280029296875
2016-10-31 23:59:59,1,0,700.9719848632812,10.99820041656494
2016-11-01 23:59:59,1,0,729.7930297851562,10.76609992980957
2016-11-02 23:59:59,0,1,740.8289794921875,10.752599716186523
2016-11-03 23:59:59,1,1,688.7000122070312,10.800999641418455
2016-11-04 23:59:59,1,0,703.2349853515625,11.090700149536133
2016-11-05 23:59:59,1,0,703.4180297851562,11.0024995803833
2016-11-06 23:59:59,0,0,711.52197265625,10.873499870300291
2016-11-07 23:59:59,1,1,703.1309814453125,10.808799743652344
2016-11-08 23:59:59,1,0,709.8480224609375,10.833700180053713
2016-11-09 23:59:59,0,0,723.2730102539062,10.655500411987305
2016-11-10 23:59:59,1,0,715.5339965820312,10.524499893188477
2016-11-11 23:59:59,0,0,716.4110107421875,10.289899826049805
2016-11-12 23:59:59,0,1,705.0540161132812,9.877960205078123
2016-11-13 23:59:59,1,0,702.031005859375,10.101499557495115
2016-11-14 23:59:59,1,1,705.02099609375,9.966480255126951
2016-11-15 23:59:59,1,0,711.6190185546875,10.217499732971191
2016-11-16 23:59:59,0,0,744.197998046875,10.059100151062012
2016-11-17 23:59:59,1,0,740.9769897460938,9.991180419921877
2016-11-18 23:59:59,1,1,751.5850219726562,9.476160049438477
2016-11-19 23:59:59,0,0,751.6160278320312,9.662759780883787
2016-11-20 23:59:59,1,1,731.0260009765625,9.579279899597168
2016-11-21 23:59:59,1,1,739.2479858398438,9.620820045471191
2016-11-22 23:59:59,0,0,751.3469848632812,9.905719757080078
2016-11-23 23:59:59,0,0,744.593994140625,9.843620300292969
2016-11-24 23:59:59,1,1,740.2890014648438,9.231670379638672
2016-11-25 23:59:59,0,0,741.6489868164062,9.402050018310549
2016-11-26 23:59:59,0,0,735.3820190429688,9.328109741210938
2016-11-27 23:59:59,1,0,732.0349731445312,8.998470306396484
2016-11-28 23:59:59,0,0,735.81298828125,8.724820137023926
2016-11-29 23:59:59,1,1,735.60400390625,8.17411994934082
2016-11-30 23:59:59,1,0,745.6909790039062,8.587539672851562
2016-12-01 23:59:59,1,0,756.7739868164062,8.452500343322754
2016-12-02 23:59:59,0,1,777.9439697265625,7.759960174560547
2016-12-03 23:59:59,1,0,771.155029296875,7.921339988708496
2016-12-04 23:59:59,0,0,773.8720092773438,7.443679809570312
2016-12-05 23:59:59,1,1,758.7000122070312,6.821660041809082
2016-12-06 23:59:59,1,1,764.2239990234375,7.868929862976074
2016-12-07 23:59:59,1,0,768.1320190429688,8.38148021697998
2016-12-08 23:59:59,1,1,770.8099975585938,8.230509757995605
2016-12-09 23:59:59,1,0,772.7940063476562,8.446009635925293
2016-12-10 23:59:59,0,1,774.6500244140625,8.125160217285156
2016-12-11 23:59:59,1,1,769.7310180664062,8.193619728088379
2016-12-12 23:59:59,1,0,780.0869750976562,8.522210121154785
2016-12-13 23:59:59,1,0,780.5560302734375,8.422849655151367
2016-12-14 23:59:59,0,0,781.4810180664062,8.265230178833008
2016-12-15 23:59:59,1,1,778.0880126953125,7.828470230102539
2016-12-16 23:59:59,1,1,784.906982421875,7.85821008682251
2016-12-17 23:59:59,0,0,790.8289794921875,7.876589775085449
2016-12-18 23:59:59,1,0,790.530029296875,7.865320205688477
2016-12-19 23:59:59,1,1,792.7139892578125,7.643819808959961
2016-12-20 23:59:59,1,1,800.8759765625,7.660039901733398
2016-12-21 23:59:59,1,0,834.281005859375,7.914400100708008
2016-12-22 23:59:59,1,0,864.5399780273438,7.585000038146973
2016-12-23 23:59:59,0,1,921.9840087890624,7.166150093078613
2016-12-24 23:59:59,0,0,898.822021484375,7.265769958496094
2016-12-25 23:59:59,1,1,896.1829833984375,7.175079822540283
2016-12-26 23:59:59,1,0,907.6099853515624,7.274089813232422
2016-12-27 23:59:59,1,1,933.197998046875,7.170820236206055
2016-12-28 23:59:59,0,1,975.9210205078124,7.520110130310059
2016-12-29 23:59:59,0,0,973.4970092773438,8.284159660339355
2016-12-30 23:59:59,1,0,961.2379760742188,8.159979820251465
2016-12-31 23:59:59,1,1,963.7429809570312,7.969099998474121
2017-01-01 23:59:59,1,1,998.3250122070312,8.17257022857666
2017-01-02 23:59:59,1,1,1021.75,8.378510475158691
2017-01-03 23:59:59,1,1,1043.8399658203125,9.725250244140623
2017-01-04 23:59:59,0,0,1154.72998046875,11.25160026550293
2017-01-05 23:59:59,0,1,1013.3800048828124,10.254400253295898
2017-01-06 23:59:59,1,0,902.2009887695312,10.25469970703125
2017-01-07 23:59:59,1,1,908.5850219726562,9.86719036102295
2017-01-08 23:59:59,0,1,911.198974609375,10.289799690246582
2017-01-09 23:59:59,1,1,902.8280029296876,10.325599670410156
2017-01-10 23:59:59,0,0,907.6790161132812,10.549599647521973
2017-01-11 23:59:59,1,1,777.7570190429688,9.71776008605957
2017-01-12 23:59:59,1,0,804.833984375,9.861330032348633
2017-01-13 23:59:59,0,0,823.9840087890625,9.76949977874756
2017-01-14 23:59:59,1,1,818.4119873046875,9.64665985107422
2017-01-15 23:59:59,1,0,821.7979736328125,9.90425968170166
2017-01-16 23:59:59,1,1,831.5339965820312,9.636500358581545
2017-01-17 23:59:59,0,0,907.93798828125,10.302300453186035
2017-01-18 23:59:59,1,1,886.6179809570312,10.227800369262695
2017-01-19 23:59:59,0,1,899.072998046875,10.397199630737305
2017-01-20 23:59:59,1,1,895.0260009765625,10.600600242614746
2017-01-21 23:59:59,1,0,921.7890014648438,10.909199714660645
2017-01-22 23:59:59,0,1,924.6729736328124,10.703200340270996
2017-01-23 23:59:59,0,0,921.0120239257812,10.820799827575684
2017-01-24 23:59:59,1,0,892.68701171875,10.63249969482422
2017-01-25 23:59:59,1,1,901.5419921875,10.570500373840332
2017-01-26 23:59:59,1,0,917.5859985351562,10.589099884033203
2017-01-27 23:59:59,1,1,919.75,10.53730010986328
2017-01-28 23:59:59,0,0,921.5900268554688,10.5649995803833
2017-01-29 23:59:59,1,1,919.4959716796876,10.484000205993652
2017-01-30 23:59:59,1,1,920.3820190429688,10.571200370788574
2017-01-31 23:59:59,1,1,970.4030151367188,10.727499961853027
2017-02-01 23:59:59,1,1,989.0230102539062,10.732099533081056
2017-02-02 23:59:59,1,1,1011.7999877929688,10.821399688720703
2017-02-03 23:59:59,1,1,1029.9100341796875,11.114500045776367
2017-02-04 23:59:59,0,0,1042.9000244140625,11.433500289916992
2017-02-05 23:59:59,1,1,1027.3399658203125,11.352999687194824
2017-02-06 23:59:59,1,1,1038.1500244140625,11.389399528503418
2017-02-07 23:59:59,1,0,1061.3499755859375,11.515299797058104
2017-02-08 23:59:59,0,0,1063.0699462890625,11.43120002746582
2017-02-09 23:59:59,0,1,994.3829956054688,11.03219985961914
2017-02-10 23:59:59,1,1,988.6740112304688,11.278900146484377
2017-02-11 23:59:59,0,1,1004.4500122070312,11.349499702453612
2017-02-12 23:59:59,0,0,999.1810302734376,11.399200439453123
2017-02-13 23:59:59,1,1,990.6420288085938,11.26949977874756
2017-02-14 23:59:59,1,0,1004.5499877929688,13.02519989013672
2017-02-15 23:59:59,1,0,1007.47998046875,12.919699668884276
2017-02-16 23:59:59,1,0,1027.43994140625,12.90369987487793
2017-02-17 23:59:59,1,1,1046.2099609375,12.67650032043457
2017-02-18 23:59:59,0,0,1054.4200439453125,12.810199737548828
2017-02-19 23:59:59,1,0,1047.8699951171875,12.758500099182127
2017-02-20 23:59:59,1,1,1079.97998046875,12.430100440979004
2017-02-21 23:59:59,1,0,1115.300048828125,12.668399810791016
2017-02-22 23:59:59,1,1,1117.43994140625,12.59969997406006
2017-02-23 23:59:59,1,0,1166.719970703125,13.119400024414062
2017-02-24 23:59:59,0,1,1173.6800537109375,13.069199562072754
2017-02-25 23:59:59,1,1,1143.8399658203125,13.548700332641602
2017-02-26 23:59:59,1,1,1165.199951171875,14.520000457763672
2017-02-27 23:59:59,0,1,1179.969970703125,15.396499633789062
2017-02-28 23:59:59,1,1,1179.969970703125,15.81719970703125
2017-03-01 23:59:59,1,1,1222.5,17.349700927734375
2017-03-02 23:59:59,1,1,1251.010009765625,19.03019905090332
2017-03-03 23:59:59,0,0,1274.989990234375,19.458999633789062
2017-03-04 23:59:59,1,1,1255.1500244140625,18.618900299072266
2017-03-05 23:59:59,1,1,1267.1199951171875,19.30229949951172
2017-03-06 23:59:59,0,0,1272.8299560546875,19.60569953918457
2017-03-07 23:59:59,0,0,1223.5400390625,18.888599395751957
2017-03-08 23:59:59,1,1,1150.0,16.65130043029785
2017-03-09 23:59:59,0,1,1188.489990234375,17.75469970703125
2017-03-10 23:59:59,1,1,1116.719970703125,19.332300186157227
2017-03-11 23:59:59,1,1,1175.8299560546875,21.47249984741211
2017-03-12 23:59:59,1,1,1221.3800048828125,23.437700271606445
2017-03-13 23:59:59,1,1,1231.9200439453125,28.59289932250977
2017-03-14 23:59:59,1,1,1240.0,28.654600143432617
2017-03-15 23:59:59,0,1,1249.6099853515625,35.05590057373047
2017-03-16 23:59:59,0,1,1187.81005859375,46.34579849243164
2017-03-17 23:59:59,0,0,1100.22998046875,46.82799911499024
2017-03-18 23:59:59,1,1,973.8179931640624,34.16019821166992
2017-03-19 23:59:59,1,0,1036.739990234375,44.7401008605957
2017-03-20 23:59:59,1,0,1054.22998046875,43.39020156860352
2017-03-21 23:59:59,0,0,1120.5400390625,43.14509963989258
2017-03-22 23:59:59,0,1,1049.1400146484375,42.342098236083984
2017-03-23 23:59:59,0,1,1038.5899658203125,43.67839813232422
2017-03-24 23:59:59,1,0,937.52001953125,53.10749816894531
2017-03-25 23:59:59,0,0,972.7789916992188,51.25
2017-03-26 23:59:59,1,0,966.7249755859376,50.52159881591797
2017-03-27 23:59:59,1,1,1045.77001953125,49.666900634765625
2017-03-28 23:59:59,0,1,1047.1500244140625,50.774898529052734
2017-03-29 23:59:59,0,0,1039.969970703125,53.1260986328125
2017-03-30 23:59:59,1,0,1026.4300537109375,52.2057991027832
2017-03-31 23:59:59,1,1,1071.7900390625,50.03730010986328
2017-04-01 23:59:59,1,0,1080.5,50.699501037597656
2017-04-02 23:59:59,1,0,1102.1700439453125,48.74869918823242
2017-04-03 23:59:59,0,1,1143.81005859375,44.35639953613281
2017-04-04 23:59:59,0,1,1133.25,44.64189910888672
2017-04-05 23:59:59,1,0,1124.780029296875,45.30400085449219
2017-04-06 23:59:59,0,0,1182.6800537109375,43.24209976196289
2017-04-07 23:59:59,0,1,1176.9000244140625,42.16260147094727
2017-04-08 23:59:59,1,0,1175.949951171875,44.30709838867188
2017-04-09 23:59:59,0,1,1187.8699951171875,43.266998291015625
2017-04-10 23:59:59,1,0,1187.1300048828125,43.43519973754883
2017-04-11 23:59:59,0,1,1205.010009765625,43.40719985961914
2017-04-12 23:59:59,0,1,1200.3699951171875,46.28730010986328
2017-04-13 23:59:59,0,0,1169.280029296875,50.21939849853516
2017-04-14 23:59:59,1,1,1167.5400390625,47.574100494384766
2017-04-15 23:59:59,1,0,1172.52001953125,49.10150146484375
2017-04-16 23:59:59,1,0,1182.93994140625,48.71849822998047
2017-04-17 23:59:59,1,1,1193.9100341796875,48.30459976196289
2017-04-18 23:59:59,0,0,1211.6700439453125,50.70750045776367
2017-04-19 23:59:59,1,1,1210.2900390625,48.305301666259766
2017-04-20 23:59:59,0,0,1229.0799560546875,49.67219924926758
2017-04-21 23:59:59,1,1,1222.050048828125,48.22439956665039
2017-04-22 23:59:59,0,0,1231.7099609375,48.553001403808594
2017-04-23 23:59:59,1,1,1207.2099609375,48.48929977416992
2017-04-24 23:59:59,1,0,1250.1500244140625,50.03150177001953
2017-04-25 23:59:59,1,1,1265.489990234375,49.89120101928711
2017-04-26 23:59:59,1,1,1281.0799560546875,52.72029876708984
2017-04-27 23:59:59,0,1,1317.72998046875,62.167701721191406
2017-04-28 23:59:59,1,0,1316.47998046875,70.1592025756836
2017-04-29 23:59:59,1,1,1321.7900390625,68.37689971923828
2017-04-30 23:59:59,1,0,1347.8900146484375,79.02120208740234
2017-05-01 23:59:59,1,1,1421.5999755859375,76.2969970703125
2017-05-02 23:59:59,1,1,1452.8199462890625,77.26380157470703
2017-05-03 23:59:59,1,1,1490.0899658203125,79.71820068359375
2017-05-04 23:59:59,1,0,1537.6700439453125,96.9813995361328
2017-05-05 23:59:59,1,1,1555.449951171875,94.39849853515624
2017-05-06 23:59:59,1,0,1578.800048828125,97.8134994506836
2017-05-07 23:59:59,1,0,1596.7099609375,94.0073013305664
2017-05-08 23:59:59,1,0,1723.3499755859375,91.42040252685548
2017-05-09 23:59:59,1,0,1755.3599853515625,91.16290283203124
2017-05-10 23:59:59,1,1,1787.1300048828125,89.52490234375
2017-05-11 23:59:59,0,0,1848.5699462890625,89.87969970703125
2017-05-12 23:59:59,1,1,1724.239990234375,88.65540313720703
2017-05-13 23:59:59,1,0,1804.9100341796875,90.8354034423828
2017-05-14 23:59:59,0,1,1808.9100341796875,90.7864990234375
2017-05-15 23:59:59,0,0,1738.4300537109375,92.41490173339844
2017-05-16 23:59:59,1,1,1734.449951171875,89.43800354003906
2017-05-17 23:59:59,1,1,1839.0899658203125,89.86039733886719
2017-05-18 23:59:59,1,1,1888.6500244140625,96.90630340576172
2017-05-19 23:59:59,1,0,1987.7099609375,129.52699279785156
2017-05-20 23:59:59,0,1,2084.72998046875,126.52100372314452
2017-05-21 23:59:59,1,1,2041.199951171875,157.93699645996094
2017-05-22 23:59:59,1,1,2173.39990234375,174.26100158691406
2017-05-23 23:59:59,1,1,2320.419921875,181.95199584960935
2017-05-24 23:59:59,0,0,2443.639892578125,190.04600524902344
2017-05-25 23:59:59,0,0,2304.97998046875,174.4459991455078
2017-05-26 23:59:59,0,0,2202.419921875,160.4029998779297
2017-05-27 23:59:59,1,1,2038.8699951171875,157.75799560546875
2017-05-28 23:59:59,1,1,2155.800048828125,170.51100158691406
2017-05-29 23:59:59,0,1,2255.610107421875,194.90899658203125
2017-05-30 23:59:59,1,0,2175.469970703125,231.91099548339844
2017-05-31 23:59:59,1,0,2286.409912109375,230.66900634765625
2017-06-01 23:59:59,1,1,2407.8798828125,222.23899841308597
2017-06-02 23:59:59,1,1,2488.550048828125,223.7749938964844
2017-06-03 23:59:59,0,1,2515.35009765625,224.37600708007807
2017-06-04 23:59:59,1,1,2511.81005859375,245.33200073242188
2017-06-05 23:59:59,1,1,2686.81005859375,248.4640045166016
2017-06-06 23:59:59,0,0,2863.199951171875,264.46600341796875
2017-06-07 23:59:59,1,1,2732.159912109375,258.0710144042969
2017-06-08 23:59:59,1,1,2805.6201171875,261.6659851074219
2017-06-09 23:59:59,1,1,2823.81005859375,281.73699951171875
2017-06-10 23:59:59,1,1,2947.7099609375,337.6679992675781
2017-06-11 23:59:59,0,1,2958.110107421875,340.6090087890625
2017-06-12 23:59:59,1,0,2659.6298828125,401.489990234375
2017-06-13 23:59:59,0,0,2717.02001953125,397.5369873046875
2017-06-14 23:59:59,0,1,2506.3701171875,359.0530090332031
2017-06-15 23:59:59,1,1,2464.580078125,361.9330139160156
2017-06-16 23:59:59,1,1,2518.56005859375,370.22698974609375
2017-06-17 23:59:59,0,0,2655.8798828125,379.41400146484375
2017-06-18 23:59:59,1,0,2548.2900390625,371.4580078125
2017-06-19 23:59:59,1,0,2589.60009765625,370.0559997558594
2017-06-20 23:59:59,0,0,2721.7900390625,359.0050048828125
2017-06-21 23:59:59,1,0,2689.10009765625,336.8720092773437
2017-06-22 23:59:59,1,1,2705.409912109375,336.3710021972656
2017-06-23 23:59:59,0,0,2744.909912109375,341.739013671875
2017-06-24 23:59:59,0,0,2608.719970703125,323.6960144042969
2017-06-25 23:59:59,0,0,2589.409912109375,303.2479858398437
2017-06-26 23:59:59,1,1,2478.449951171875,272.6919860839844
2017-06-27 23:59:59,1,1,2552.449951171875,293.0880126953125
2017-06-28 23:59:59,0,0,2574.7900390625,327.927001953125
2017-06-29 23:59:59,0,0,2539.320068359375,302.88299560546875
2017-06-30 23:59:59,0,0,2480.840087890625,294.9159851074219
2017-07-01 23:59:59,1,1,2434.550048828125,274.6010131835937
2017-07-02 23:59:59,1,0,2506.469970703125,287.98699951171875
2017-07-03 23:59:59,1,0,2564.06005859375,282.89801025390625
2017-07-04 23:59:59,1,0,2601.639892578125,273.3030090332031
2017-07-05 23:59:59,1,1,2601.989990234375,268.77398681640625
2017-07-06 23:59:59,0,0,2608.56005859375,270.54901123046875
2017-07-07 23:59:59,1,1,2518.659912109375,245.99099731445312
2017-07-08 23:59:59,0,0,2571.340087890625,251.69700622558597
2017-07-09 23:59:59,0,0,2518.43994140625,242.13699340820312
2017-07-10 23:59:59,0,0,2372.56005859375,215.35699462890625
2017-07-11 23:59:59,1,1,2337.7900390625,197.4040069580078
2017-07-12 23:59:59,0,0,2398.840087890625,230.7740020751953
2017-07-13 23:59:59,0,0,2357.89990234375,209.7330017089844
2017-07-14 23:59:59,0,0,2233.340087890625,199.66200256347656
2017-07-15 23:59:59,0,0,1998.8599853515625,170.65499877929688
2017-07-16 23:59:59,1,1,1929.8199462890625,157.36300659179688
2017-07-17 23:59:59,1,1,2228.409912109375,193.4239959716797
2017-07-18 23:59:59,0,0,2318.8798828125,234.39100646972656
2017-07-19 23:59:59,1,1,2273.429931640625,199.7030029296875
2017-07-20 23:59:59,0,0,2817.60009765625,227.26499938964844
2017-07-21 23:59:59,1,1,2667.760009765625,218.30499267578125
2017-07-22 23:59:59,0,0,2810.1201171875,229.4759979248047
2017-07-23 23:59:59,1,0,2730.39990234375,225.9510040283203
2017-07-24 23:59:59,0,0,2754.860107421875,224.71099853515625
2017-07-25 23:59:59,0,0,2576.47998046875,206.7100067138672
2017-07-26 23:59:59,1,1,2529.449951171875,203.9530029296875
2017-07-27 23:59:59,1,0,2671.780029296875,204.3179931640625
2017-07-28 23:59:59,0,1,2809.010009765625,193.1230010986328
2017-07-29 23:59:59,1,0,2726.449951171875,205.78900146484372
2017-07-30 23:59:59,1,1,2757.179931640625,197.97799682617188
2017-07-31 23:59:59,0,1,2875.340087890625,203.8710021972656
2017-08-01 23:59:59,0,0,2718.260009765625,226.7689971923828
2017-08-02 23:59:59,1,1,2710.669921875,219.95199584960935
2017-08-03 23:59:59,1,0,2804.72998046875,225.3419952392578
2017-08-04 23:59:59,1,1,2895.889892578125,223.072998046875
2017-08-05 23:59:59,0,1,3252.909912109375,256.5069885253906
2017-08-06 23:59:59,1,1,3213.93994140625,261.5669860839844
2017-08-07 23:59:59,1,1,3378.93994140625,269.17999267578125
2017-08-08 23:59:59,0,0,3419.93994140625,296.7690124511719
2017-08-09 23:59:59,1,0,3342.469970703125,296.0270080566406
2017-08-10 23:59:59,1,1,3381.280029296875,295.8919982910156
2017-08-11 23:59:59,1,1,3650.6201171875,308.864013671875
2017-08-12 23:59:59,1,0,3884.7099609375,310.6010131835937
2017-08-13 23:59:59,1,1,4073.260009765625,298.0639953613281
2017-08-14 23:59:59,0,0,4325.1298828125,300.09698486328125
2017-08-15 23:59:59,1,1,4181.93017578125,289.8179931640625
2017-08-16 23:59:59,0,0,4376.6298828125,302.2669982910156
2017-08-17 23:59:59,0,0,4331.68994140625,301.4570007324219
2017-08-18 23:59:59,1,1,4160.6201171875,295.5899963378906
2017-08-19 23:59:59,0,1,4193.7001953125,297.4700012207031
2017-08-20 23:59:59,0,1,4087.659912109375,301.4280090332031
2017-08-21 23:59:59,1,0,4001.739990234375,321.59100341796875
2017-08-22 23:59:59,1,1,4100.52001953125,314.7850036621094
2017-08-23 23:59:59,1,1,4151.52001953125,317.5190124511719
2017-08-24 23:59:59,1,1,4334.68017578125,325.6109924316406
2017-08-25 23:59:59,0,1,4371.60009765625,331.9150085449219
2017-08-26 23:59:59,1,1,4352.39990234375,333.8819885253906
2017-08-27 23:59:59,0,0,4382.8798828125,347.8930053710937
2017-08-28 23:59:59,1,1,4382.66015625,347.7470092773437
2017-08-29 23:59:59,0,1,4579.02001953125,370.6669921875
2017-08-30 23:59:59,1,1,4565.2998046875,378.4849853515625
2017-08-31 23:59:59,1,1,4703.39013671875,383.0419921875
2017-09-01 23:59:59,0,0,4892.009765625,387.7409973144531
2017-09-02 23:59:59,1,0,4578.77001953125,348.9840087890625
2017-09-03 23:59:59,0,0,4582.9599609375,347.4840087890625
2017-09-04 23:59:59,1,1,4236.31005859375,295.1709899902344
2017-09-05 23:59:59,1,1,4376.52978515625,312.9880065917969
2017-09-06 23:59:59,1,0,4597.1201171875,334.3380126953125
2017-09-07 23:59:59,0,0,4599.8798828125,329.4280090332031
2017-09-08 23:59:59,0,0,4228.75,296.4970092773437
2017-09-09 23:59:59,0,0,4226.06005859375,294.4049987792969
2017-09-10 23:59:59,1,1,4122.93994140625,288.7470092773437
2017-09-11 23:59:59,0,0,4161.27001953125,294.5320129394531
2017-09-12 23:59:59,0,0,4130.81005859375,291.4639892578125
2017-09-13 23:59:59,0,0,3882.590087890625,277.11199951171875
2017-09-14 23:59:59,1,1,3154.949951171875,213.9080047607422
2017-09-15 23:59:59,0,0,3637.52001953125,250.4640045166016
2017-09-16 23:59:59,0,1,3625.0400390625,246.52200317382807
2017-09-17 23:59:59,1,1,3582.8798828125,251.74899291992188
2017-09-18 23:59:59,0,0,4065.199951171875,293.4970092773437
2017-09-19 23:59:59,0,1,3924.969970703125,282.8039855957031
2017-09-20 23:59:59,0,0,3905.949951171875,283.74200439453125
2017-09-21 23:59:59,0,1,3631.0400390625,258.5799865722656
2017-09-22 23:59:59,1,1,3630.699951171875,264.3099975585937
2017-09-23 23:59:59,0,0,3792.39990234375,286.1679992675781
2017-09-24 23:59:59,1,1,3682.840087890625,282.4830017089844
2017-09-25 23:59:59,0,0,3926.070068359375,292.3320007324219
2017-09-26 23:59:59,1,1,3892.35009765625,287.43798828125
2017-09-27 23:59:59,0,0,4200.669921875,306.4670104980469
2017-09-28 23:59:59,0,0,4174.72998046875,299.1549987792969
2017-09-29 23:59:59,1,1,4163.06982421875,291.4670104980469
2017-09-30 23:59:59,1,1,4338.7099609375,301.4649963378906
2017-10-01 23:59:59,1,0,4403.740234375,302.3370056152344
2017-10-02 23:59:59,0,0,4409.31982421875,297.4750061035156
2017-10-03 23:59:59,0,1,4317.47998046875,292.4630126953125
2017-10-04 23:59:59,1,1,4229.35986328125,292.6579895019531
2017-10-05 23:59:59,1,1,4328.41015625,295.8630065917969
2017-10-06 23:59:59,1,1,4370.81005859375,308.5880126953125
2017-10-07 23:59:59,1,0,4426.89013671875,311.1239929199219
2017-10-08 23:59:59,1,0,4610.47998046875,308.6080017089844
2017-10-09 23:59:59,1,1,4772.02001953125,297.3919982910156
2017-10-10 23:59:59,1,1,4781.990234375,299.8699951171875
2017-10-11 23:59:59,1,1,4826.47998046875,303.4559936523437
2017-10-12 23:59:59,1,1,5446.91015625,304.135986328125
2017-10-13 23:59:59,1,1,5647.2099609375,338.7569885253906
2017-10-14 23:59:59,0,0,5831.7900390625,339.62799072265625
2017-10-15 23:59:59,1,0,5678.18994140625,336.5950012207031
2017-10-16 23:59:59,0,0,5725.58984375,333.3840026855469
2017-10-17 23:59:59,0,0,5605.509765625,317.0820007324219
2017-10-18 23:59:59,1,0,5590.68994140625,314.3190002441406
2017-10-19 23:59:59,1,0,5708.52001953125,308.0880126953125
2017-10-20 23:59:59,1,0,6011.4501953125,304.0060119628906
2017-10-21 23:59:59,0,0,6031.60009765625,300.18701171875
2017-10-22 23:59:59,0,0,6008.419921875,295.4460144042969
2017-10-23 23:59:59,0,1,5930.31982421875,286.95001220703125
2017-10-24 23:59:59,1,0,5526.64013671875,298.3280029296875
2017-10-25 23:59:59,1,0,5750.7998046875,297.92498779296875
2017-10-26 23:59:59,0,1,5904.830078125,296.5270080566406
2017-10-27 23:59:59,0,0,5780.89990234375,297.4230041503906
2017-10-28 23:59:59,1,1,5753.08984375,296.2980041503906
2017-10-29 23:59:59,0,1,6153.85009765625,305.0880126953125
2017-10-30 23:59:59,1,0,6130.52978515625,307.7510070800781
2017-10-31 23:59:59,1,0,6468.39990234375,305.8789978027344
2017-11-01 23:59:59,1,0,6767.31005859375,291.6940002441406
2017-11-02 23:59:59,1,1,7078.5,287.4289855957031
2017-11-03 23:59:59,1,0,7207.759765625,305.71099853515625
2017-11-04 23:59:59,1,0,7379.9501953125,300.468994140625
2017-11-05 23:59:59,0,1,7407.41015625,296.26300048828125
2017-11-06 23:59:59,1,0,7022.759765625,298.8919982910156
2017-11-07 23:59:59,1,1,7144.3798828125,294.65899658203125
2017-11-08 23:59:59,0,1,7459.68994140625,309.07000732421875
2017-11-09 23:59:59,0,0,7143.580078125,320.8840026855469
2017-11-10 23:59:59,0,1,6618.14013671875,299.25299072265625
2017-11-11 23:59:59,0,0,6357.60009765625,314.6809997558594
2017-11-12 23:59:59,1,1,5950.06982421875,307.9079895019531
2017-11-13 23:59:59,1,1,6559.490234375,316.71600341796875
2017-11-14 23:59:59,1,0,6635.75,337.6310119628906
2017-11-15 23:59:59,1,0,7315.5400390625,333.35699462890625
2017-11-16 23:59:59,0,1,7871.68994140625,330.92401123046875
2017-11-17 23:59:59,1,1,7708.990234375,332.3940124511719
2017-11-18 23:59:59,1,1,7790.14990234375,347.61199951171875
2017-11-19 23:59:59,1,1,8036.490234375,354.385986328125
2017-11-20 23:59:59,0,0,8200.6396484375,366.7300109863281
2017-11-21 23:59:59,1,1,8071.259765625,360.4010009765625
2017-11-22 23:59:59,0,1,8253.5498046875,380.6520080566406
2017-11-23 23:59:59,1,1,8038.77001953125,410.1659851074219
2017-11-24 23:59:59,1,0,8253.6904296875,474.9110107421875
2017-11-25 23:59:59,1,1,8790.919921875,466.2760009765625
2017-11-26 23:59:59,1,1,9330.5498046875,471.3299865722656
2017-11-27 23:59:59,1,0,9818.349609375,480.3550109863281
2017-11-28 23:59:59,0,0,10058.7998046875,472.9020080566406
